site_id,survey_id,trap_id,trap_number,trap_osg,trap_x,trap_y,trap_lat,trap_lon
132,948,637,2,TL3456569694,534565,269694,52.308878,-0.027624344
132,120,,,TL3455969654,534559,269654,52.30852,-0.027728271
132,120,192,1,TL3456169658,534561,269658,52.308556,-0.027697356
132,120,,,TL3456169658,534561,269658,52.308556,-0.027697356
19,1811,3313,2,TL87570863,587570,208630,51.744968,0.71558723
19,638,1758,2,TL87700863,587700,208630,51.744924,0.71746802
19,638,1759,1,TL87720879,587720,208790,51.746354,0.71784366
22,639,1761,2,TL37570416,537570,204160,51.7193,-0.00988073
22,639,1760,1,TL37540418,537540,204180,51.719487,-0.010306851
20,637,1757,1,TQ37739831,537730,198310,51.666694,-0.009873345
20,637,1756,2,TQ37689843,537680,198430,51.667785,-0.010548615
126,137,229,1,TQ57258267,557250,182670,51.521061,0.26515232
380,1793,3249,1,,,,,
126,137,230,2,TQ57338265,557330,182650,51.520859,0.26629552
28,645,1773,2,TQ7753155194,577531,155194,51.268247,0.54345098
28,645,1772,1,TQ7753155194,577531,155194,51.268247,0.54345098
28,934,608,2,TQ77655515,577650,155150,51.267815,0.54513315
28,934,607,1,TQ77355524,577350,155240,51.268717,0.54088195
28,645,1773,2,TQ77355524,577350,155240,51.268717,0.54088195
28,655,1794,2,TQ7765855126,577658,155126,51.267597,0.54523578
28,655,1795,1,TQ7753155194,577531,155194,51.268247,0.54345098
28,655,1793,3,TQ77765489,577760,154890,51.265445,0.54657911
27,931,601,1,TR07931890,607930,118900,50.932057,0.95774045
27,931,602,2,TR07901882,607900,118820,50.931349,0.95726853
27,166,293,3,TR17931893,617930,118930,50.928638,1.0998538
27,166,292,2,TR07981876,607980,118760,50.930782,0.95837119
27,166,291,1,TR17921893,617920,118930,50.928642,1.0997117
27,931,,,TR07981876,607980,118760,50.930782,0.95837119
31,157,274,2,TR22136185,622130,161850,51.312384,1.1859434
31,157,273,1,TR22216179,622210,161790,51.311814,1.1870521
396,1897,3545,3,TR07941879,607940,118790,50.931066,0.95781986
396,1897,,,TR07941879,607940,118790,50.931066,0.95781986
396,1897,3544,2,TR07871885,607870,118850,50.93163,0.9568593
220,1369,1723,1,TQ4735492861,547354,192861,51.615295,0.12689366
134,1349,1670,1,TQ3267287637,532672,187637,51.572,-0.087003055
134,1349,1671,2,TQ3261987558,532619,187558,51.571302,-0.087797153
163,195,3513,1,,,,,
138,102,,,TQ3499788517,534997,188517,51.579356,-0.053137214
104,129,201,4,NU27260004,427260,600040,55.293725,-1.5722688
104,129,200,3,NU27330006,427330,600060,55.293901,-1.5711646
104,678,1841,2,NU27279982,427270,699820,56.190228,-1.562194
151,153,,,NU26950015,426950,600150,55.29473,-1.5771399
204,1759,3156,2,NZ28758905,428750,589050,55.19489,-1.549922
204,1759,3155,1,NZ28658915,428650,589150,55.195794,-1.5514828
247,1076,1360,1,SK6954486652,469544,386652,53.372162,-0.95620479
247,1076,1361,2,SK6978786495,469787,386495,53.370719,-0.95258773
86,1146,1109,2,SJ7566979562,375669,379562,53.31243,-2.366645
86,1146,1108,1,SJ7568379893,375683,379893,53.315405,-2.3664603
86,1152,1166,1,SJ7568379893,375683,379893,53.315405,-2.3664603
86,1152,1167,2,SJ7566979562,375669,379562,53.31243,-2.366645
2,1120,1056,1,SJ9755691900,397556,391900,53.423889,-2.0382436
2,1120,1057,2,SJ9750691737,397506,391737,53.422424,-2.0389947
2,1119,1053,1,SJ9701790773,397017,390773,53.413756,-2.0463435
2,1119,1055,3,SJ9711690836,397116,390836,53.414323,-2.0448547
86,1146,1111,4,SJ7570879656,375708,379656,53.313276,-2.3660669
86,1146,1110,3,SJ7571379755,375713,379755,53.314166,-2.3659994
98,1263,1447,1,TQ0049772401,500497,172401,51.441697,-0.55542486
111,1296,1529,2,TQ1242468896,512424,168896,51.407955,-0.38499783
111,1296,1528,1,TQ1252868686,512528,168686,51.406047,-0.38356975
111,49,95,1,TQ1252868686,512528,168686,51.406047,-0.38356975
111,49,96,2,TQ1264868839,512648,168839,51.407398,-0.3817967
91,880,2086,1,TQ0695061642,506950,161642,51.34381,-0.46585091
91,880,2085,2,TQ0693861768,506938,161768,51.344945,-0.46598532
124,1667,2959,1,TQ1195368501,511953,168501,51.404498,-0.39189136
128,1273,1489,2,SV00000000,,,,
128,1273,1488,1,SV00000000,,,,
128,1273,1490,3,SV00000000,,,,
130,1276,1496,1,SV00000000,,,,
357,1641,2912,2,,,,,
357,1641,2911,1,,,,,
130,1278,1501,2,SV00000000,,,,
130,1278,1502,3,SV00000000,,,,
123,42,81,1,TQ61480278,561480,102780,50.802082,0.2902341
123,42,82,2,TQ61540267,561540,102670,50.801077,0.2910365
156,191,368,3,TQ0788572539,507885,172539,51.44158,-0.44912367
156,1628,2871,1,TQ0784272744,507842,172744,51.443431,-0.44967973
156,1628,2872,2,TQ0785672753,507856,172753,51.443509,-0.44947562
156,1596,2678,803,TQ0792672824,507926,172824,51.444134,-0.44844718
156,191,367,2,TQ0793372796,507933,172796,51.443881,-0.44835503
156,191,366,1,TQ0775372707,507753,172707,51.443115,-0.45097107
156,191,369,4,TQ0803572777,508035,172777,51.44369,-0.44689373
156,1596,2677,2,TQ0783272835,507832,172835,51.44425,-0.44979586
156,1629,2875,3,TQ0786472759,507864,172759,51.443561,-0.44935873
156,1629,2877,5,TQ0792672824,507926,172824,51.444134,-0.44844718
156,1629,2876,4,TQ0790772772,507907,172772,51.44367,-0.4487363
156,1629,2874,2,TQ0787672761,507876,172761,51.443577,-0.44918553
156,1629,2873,1,TQ0783672846,507836,172846,51.444349,-0.44973498
164,1255,1436,2,SW7579031926,175790,31926,50.144916,-5.1394692
164,1255,1435,1,SW7571331764,175713,31764,50.143432,-5.1404499
164,1618,2847,1,SW7570631766,175706,31766,50.143447,-5.1405489
164,1618,2848,2,SW7576831782,175768,31782,50.143614,-5.1396919
164,198,378,1,SW75703177,175700,31770,50.143481,-5.1406351
164,198,379,2,SW75833181,175830,31810,50.143889,-5.138842
235,1451,2292,2,TG50090099,650090,300990,52.549255,1.6873743
235,1451,2291,1,TG49880129,649880,301290,52.552043,1.6845095
234,1396,2161,1,TG45831315,645830,313150,52.66029,1.6337067
234,1396,2162,2,TG45927325,645920,373250,53.199403,1.6805426
241,1063,929,2,TG26720799,626720,307990,52.622303,1.3481292
241,1061,924,1,TG26250783,626250,307830,52.621063,1.3410888
241,1061,925,2,TG26720799,626720,307990,52.622303,1.3481292
242,1070,942,1,TG46581534,646580,315340,52.679597,1.64641
242,1070,943,2,TG46821551,646820,315510,52.681013,1.6500799
243,1071,945,2,TG41132571,641130,325710,52.775089,1.5735636
243,1071,944,1,TG41032574,641030,325740,52.775402,1.5721062
238,1864,3470,2,TG46092002,646090,320020,52.721806,1.6426752
238,1864,3469,1,TG46002000,646000,320000,52.721668,1.6413305
239,1057,912,1,TG45521475,645520,314750,52.674785,1.6303235
236,1868,3480,2,TG46201398,646200,313980,52.667569,1.6397853
236,1868,3479,1,TG46211398,646210,313980,52.667564,1.6399329
241,1063,928,1,TG26250783,626250,307830,52.621063,1.3410888
311,1458,2308,2,TG09341800,609340,318000,52.719132,1.0981359
310,1457,2303,1,TG32901664,632900,316640,52.69731,1.4453602
35,1631,2885,4,TQ0448088356,504480,188356,51.584386,-0.49341433
35,1631,2882,1,TQ0462588507,504625,188507,51.585716,-0.49127735
35,1631,2884,3,TQ0452288468,504522,188468,51.585385,-0.49277506
35,1631,2883,2,TQ0458788478,504587,188478,51.585463,-0.49183425
35,1224,1204,2,TQ0462288514,504622,188514,51.58578,-0.49131855
35,1224,1203,1,TQ0450088738,504500,188738,51.587816,-0.49301219
31,919,589,2,TR2217561973,622175,161973,51.313471,1.1866646
31,919,588,1,TR2231961541,622319,161541,51.309536,1.1884584
45,1365,1706,1,SK8210667529,482106,367529,53.198511,-0.77237471
45,1365,1707,2,SK8198667337,481986,367337,53.196804,-0.77421982
405,1957,3697,1,SK8919508258,489195,308258,52.66471,-0.68255922
405,1957,3698,2,SK8931208162,489312,308162,52.663828,-0.68085568
80,808,1927,1,SJ6387798775,363877,398775,53.484443,-2.54583
92,870,2068,1,TQ1541248085,515412,148085,51.220306,-0.34878518
92,870,2067,2,TQ1527248064,515272,148064,51.220145,-0.35079571
42,1361,1703,2,SK6081139586,460811,339586,52.950218,-1.09637
42,1361,1704,3,SK6046439235,460464,339235,52.947102,-1.1015992
112,14,50,1,TQ0321968698,503219,168698,51.407923,-0.51735177
112,14,51,2,TQ0335268635,503352,168635,51.407333,-0.51545858
124,1303,1543,2,TQ1195368501,511953,168501,51.404498,-0.39189136
124,1303,1542,1,TQ1201468608,512014,168608,51.405447,-0.39098101
125,1646,2921,1,TF2162659513,521626,359513,53.118932,-0.18409691
111,923,596,2,TQ1242468896,512424,168896,51.407955,-0.38499783
111,923,595,1,TQ1252868686,512528,168686,51.406047,-0.38356975
158,243,433,2,TQ27525237,527520,152370,51.256243,-0.17397505
158,243,432,1,TQ27795219,527790,152190,51.254565,-0.1701722
188,1478,2343,1,SK3795423479,437954,323479,52.807532,-1.4384102
188,1478,2344,2,SK3795423479,437954,323479,52.807532,-1.4384102
135,1000,754,3,TQ3612886733,536128,186733,51.563053,-0.037515615
135,1000,752,1,TQ3619386656,536193,186656,51.562346,-0.036608277
251,1113,1037,1,NZ26316613,426310,566130,54.989071,-1.5903593
251,1113,1038,2,NZ26326621,426320,566210,54.989789,-1.5901957
251,1113,1041,5,NZ25956690,425950,566900,54.996009,-1.5959157
251,1113,1040,4,NZ26096636,426090,566360,54.991149,-1.5937765
33,1632,2887,2,TQ0863694277,508636,194277,51.636819,-0.43162069
33,1632,2888,3,TQ0906694300,509066,194300,51.636942,-0.42540261
33,1632,2886,1,TQ0857494254,508574,194254,51.636624,-0.43252335
218,1001,755,1,TQ1205570875,512055,170875,51.425815,-0.389676
218,1001,757,3,TQ1198970938,511989,170938,51.426394,-0.390605
207,993,734,3,TQ1623493369,516234,193369,51.627141,-0.32218074
207,993,732,1,TQ1653993315,516539,193315,51.626593,-0.31779444
207,993,,,TQ1653993315,516539,193315,51.626593,-0.31779444
207,993,733,2,TQ1649493232,516494,193232,51.625856,-0.31847182
111,1298,1532,1,TQ1252868686,512528,168686,51.406047,-0.38356975
111,1298,1533,2,TQ1242468896,512424,168896,51.407955,-0.38499783
29,644,1771,2,TR0036662383,600366,162383,51.325245,0.87439718
29,644,1770,1,TR0030562380,600305,162380,51.325239,0.87352117
330,1488,2367,2,SK3839824514,438398,324514,52.816805,-1.4317027
186,1956,3694,1,SK3253423753,432534,323753,52.810348,-1.518783
186,1956,3696,3,SK3272723629,432727,323629,52.809222,-1.5159322
186,1956,3695,2,SK3258423663,432584,323663,52.809536,-1.5180502
58,1604,2694,3,SK8817707508,488177,307508,52.658136,-0.69780789
58,1604,2692,1,SK8824107703,488241,307703,52.659878,-0.69680985
58,1604,2693,2,SK8819107584,488191,307584,52.658817,-0.69758066
8,1087,,,ST5232659385,352326,159385,51.33155,-2.685669
8,1541,2501,2,ST5072559565,350725,159565,51.333032,-2.7086719
8,1541,2503,4,ST5102959421,351029,159421,51.331763,-2.7042888
8,1541,2502,3,ST5090159466,350901,159466,51.332157,-2.7061321
8,1541,2500,1,ST5061559602,350615,159602,51.333355,-2.7102558
8,1541,2504,5,ST5106559364,351065,159364,51.331254,-2.7037643
343,1575,2621,2,ST4246240327,342462,140327,51.159287,-2.824167
343,1575,2620,1,ST4138940916,341389,140916,51.164473,-2.8396052
12,1492,2377,3,SP96295716,496290,257160,52.204266,-0.59239144
12,1492,2375,1,SP96045666,496040,256660,52.199816,-0.59619014
12,1492,2378,4,SP96045666,496040,256660,52.199816,-0.59619014
12,1492,2376,2,SP95995677,495990,256770,52.200813,-0.59689035
12,1492,2378,4,SP95995677,495990,256770,52.200813,-0.59689035
13,1784,3224,2,TL1452743056,514527,243056,52.074035,-0.33038627
13,1784,3223,1,TL1462343135,514623,243135,52.074725,-0.3289597
15,1515,2434,3,TL07754893,507750,248930,52.128184,-0.42737013
15,1515,2432,1,TL07724881,507720,248810,52.127111,-0.42784616
15,1515,2433,2,TL07744887,507740,248870,52.127647,-0.42753514
14,1491,,,,,,,
377,1787,3229,1,TL0917335085,509173,235085,52.003478,-0.41101362
377,1787,3231,3,TL0926834815,509268,234815,52.001033,-0.40971626
377,1787,3232,4,TL0926834815,509268,234815,52.001033,-0.40971626
377,1787,3230,2,TL0920234810,509202,234810,52.001001,-0.41067887
114,1470,2337,3,SU50776699,450770,166990,51.399678,-1.2715848
114,1470,2336,2,SU50676674,450670,166740,51.397439,-1.2730578
114,1470,2334,1,SU50566695,450560,166950,51.399337,-1.2746089
157,176,326,1,SU73787173,473780,171730,51.43977,-0.93988897
300,1748,3120,1,SU73737556,473730,175560,51.474208,-0.93981097
300,1748,3121,2,SU73977558,473970,175580,51.474356,-0.93635186
157,176,328,3,SU73687204,473680,172040,51.44257,-0.94126302
157,176,327,2,SU73877169,473870,171690,51.439398,-0.93860268
24,1671,2973,1,TQ04752135,504750,121350,50.982038,-0.50914687
27,654,1791,2,TR07981876,607980,118760,50.930782,0.95837119
214,1010,777,2,TQ2255872467,522558,172467,51.437951,-0.23813198
214,1010,776,1,TQ2261472542,522614,172542,51.438613,-0.23730077
214,1010,778,3,TQ2267972411,522679,172411,51.437422,-0.23641141
222,1332,1619,3,TQ3375999050,533759,199050,51.674302,-0.066973736
222,1332,1618,2,TQ3381498992,533814,198992,51.673768,-0.066201014
222,1332,1617,1,TQ3375298989,533752,198989,51.673756,-0.067098246
222,1332,1620,4,TQ3368699089,533686,199089,51.67467,-0.068013902
222,1768,3177,2,TQ3375099047,533750,199047,51.674277,-0.067104962
253,1335,1632,4,TQ2777582745,527775,182745,51.529167,-0.15939962
222,1768,3179,4,TQ3357799138,533577,199138,51.675136,-0.069570586
253,1335,1631,3,TQ2784382674,527843,182674,51.528513,-0.15844563
253,1335,1629,1,TQ2803582808,528035,182808,51.529674,-0.15563069
253,1335,1630,2,TQ2791882746,527918,182746,51.529143,-0.15733893
222,1768,3178,3,TQ3368699085,533686,199085,51.674634,-0.068015432
255,1341,1645,1,TQ4517386225,545173,186225,51.556235,0.092673636
255,1341,1646,2,TQ4519786382,545197,186382,51.557639,0.09308435
222,1768,3176,1,TQ3372099010,533720,199010,51.673952,-0.067552709
141,95,,,TQ2179387520,521793,187520,51.573401,-0.24393931
136,85,,,,,,,
134,87,,,TQ3267287637,532672,187637,51.572,-0.087003055
161,192,,,,,,,
134,83,,,TQ3267287637,532672,187637,51.572,-0.087003055
120,34,,,,,,,
139,96,,,TQ0554686349,505546,186349,51.566148,-0.47863674
138,1331,1614,2,TQ3502689028,535026,189028,51.583941,-0.05252263
138,1331,1615,3,TQ3512288857,535122,188857,51.582381,-0.051203643
138,1331,1616,4,TQ3501088594,535010,188594,51.580045,-0.052920141
104,676,1837,2,NU26920020,426920,600200,55.295181,-1.5776075
104,676,1835,4,NU27279982,427270,699820,56.190228,-1.562194
104,676,1836,3,NU27300002,427300,600020,55.293543,-1.5716408
104,1099,1006,2,NU26380021,426380,600210,55.2953,-1.5861103
104,1099,1005,1,NU26270015,426270,600150,55.294767,-1.5878481
104,1099,1007,3,NU26450025,426450,600250,55.295656,-1.5850042
104,676,1838,1,NU26910030,426910,600300,55.29608,-1.5777555
151,1098,1004,2,NU27030011,427030,600110,55.294367,-1.5758839
205,971,1356,2,SK5279838636,452798,338636,52.942526,-1.2157723
205,971,1355,1,SK5295738861,452957,338861,52.944532,-1.2133698
86,1147,1113,2,SJ7564880626,375648,380626,53.321992,-2.3670422
86,1147,1114,3,SJ7564580801,375645,380801,53.323565,-2.3671008
86,1147,1112,1,SJ7560380858,375603,380858,53.324076,-2.3677357
2,1118,1051,1,SJ9701790773,397017,390773,53.413756,-2.0463435
2,1118,1052,2,SJ9703590813,397035,390813,53.414116,-2.0460731
79,1137,1125,2,SJ6511976805,365119,376805,53.287057,-2.5246796
79,1137,1124,1,SJ6517076581,365170,376581,53.285047,-2.52389
79,1137,1126,3,SJ6521776578,365217,376578,53.285023,-2.5231847
97,885,2095,1,SU9092145707,490921,145707,51.20335,-0.69996662
97,885,2096,2,SU9086845831,490868,145831,51.204473,-0.70069368
93,1659,2943,1,TQ12846315,512840,163150,51.356227,-0.3808428
98,65,121,1,TQ0049772401,500497,172401,51.441697,-0.55542486
98,65,122,2,TQ0062872510,500628,172510,51.442653,-0.55350971
93,1659,2944,2,TQ12876319,512870,163190,51.35658,-0.38039946
111,239,428,1,TQ1252868686,512528,168686,51.406047,-0.38356975
111,239,429,2,TQ1242468896,512424,168896,51.407955,-0.38499783
93,857,2042,2,TQ1302163102,513021,163102,51.35576,-0.37825973
93,857,2041,1,TQ1284863156,512848,163156,51.356279,-0.38072605
89,887,2100,1,TQ1279462189,512794,162189,51.347598,-0.38180746
89,887,2099,2,TQ1277762311,512777,162311,51.348698,-0.38201284
100,1257,1463,1,,,,,
100,1257,1464,2,,,,,
130,1277,1497,1,SV00000000,,,,
130,1277,1499,3,SV00000000,,,,
130,1643,2916,2,SV00000000,,,,
356,1640,2909,1,,,,,
356,1640,2910,2,,,,,
130,1643,2915,1,SV00000000,,,,
165,201,,,,,,,
156,1579,2634,3,TQ0793072817,507930,172817,51.44407,-0.44839178
156,1579,2633,2,TQ0784172680,507841,172680,51.442856,-0.44971359
156,1579,2632,1,TQ0790472705,507904,172705,51.443068,-0.44879985
241,1062,927,2,TG26720799,626720,307990,52.622303,1.3481292
241,1062,,,TG26720799,626720,307990,52.622303,1.3481292
236,1052,903,2,TG46151370,646150,313700,52.665079,1.6388385
236,1052,902,1,TG46211399,646210,313990,52.667654,1.6399403
236,1865,3471,1,TG46211398,646210,313980,52.667564,1.6399329
236,1865,3472,2,TG46201398,646200,313980,52.667569,1.6397853
241,1062,926,1,TG26250783,626250,307830,52.621063,1.3410888
391,1873,3494,3,TG46261494,646260,314940,52.676154,1.6413876
391,1873,3493,2,TG46251500,646250,315000,52.676697,1.6412848
391,1873,3492,1,TG46311511,646310,315110,52.677657,1.6422526
403,1946,3675,3,TG48422174,648420,321740,52.736173,1.6784009
403,1946,3673,1,TG48552178,648550,321780,52.736472,1.6803526
32,1228,1216,1,TQ0403093292,504030,193292,51.628835,-0.49844401
33,1221,1194,3,TQ0841994207,508419,194207,51.636231,-0.43477671
32,1228,1217,2,TQ0395692627,503956,192627,51.622872,-0.49970988
33,1221,1190,1,TQ0863394284,508633,194284,51.636882,-0.43166186
33,1221,1193,2,TQ0857294262,508572,194262,51.636696,-0.43254976
166,1637,2902,3,TQ0441193490,504411,193490,51.630544,-0.49288266
166,1637,2900,1,TQ0447493258,504474,193258,51.628447,-0.49204193
166,1637,2903,4,TQ0447493258,504474,193258,51.628447,-0.49204193
166,1637,2903,4,TQ0441193490,504411,193490,51.630544,-0.49288266
166,1609,2743,2,TQ0438693312,504386,193312,51.628949,-0.49329673
166,1637,2903,4,TQ0438693312,504386,193312,51.628949,-0.49329673
166,1609,2742,1,TQ0447893263,504478,193263,51.628491,-0.49198267
328,1485,2361,2,SK3638327591,436383,327591,52.844603,-1.4612574
328,1485,2360,1,SK3618927491,436189,327491,52.843717,-1.4641486
400,1912,3575,1,SK4599030802,445990,330802,52.872733,-1.3181782
400,1912,3577,3,SK4596930499,445969,330499,52.870012,-1.3185328
124,1666,2957,1,TQ1195368501,511953,168501,51.404498,-0.39189136
16,1493,2379,1,TL00384272,500380,242720,52.073757,-0.53682143
376,1960,3705,2,SK8961405678,489614,305678,52.641454,-0.67706552
376,1960,3704,1,SK8941605610,489416,305610,52.640876,-0.68000923
94,884,2094,2,SU8795156973,487951,156973,51.305092,-0.73970147
94,884,2093,1,SU8793457124,487934,157124,51.306452,-0.73990811
111,1663,2952,2,TQ1242468896,512424,168896,51.407955,-0.38499783
111,1663,2951,1,TQ1252868686,512528,168686,51.406047,-0.38356975
179,1227,,,TQ0369492562,503694,192562,51.622336,-0.5035124
111,1300,1537,2,TQ1242468896,512424,168896,51.407955,-0.38499783
